ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001415889-24-018315	1761721	Stock Option (Right to Buy)		8.84					F1	10-APR-2032		Class A Common Stock		171122.0								D			
0001415889-24-018315	1761727	Stock Option (RIght to Buy)		13.33					F7	05-JUN-2034		Class A Common Stock		70588.0								D			
0001415889-24-018315	1761726	Stock Option (Right to Buy)		10.2					F6	05-MAY-2034		Class A Common Stock		55978.0								D			
0001415889-24-018314	1865426	Stock Option (Right to Buy)		8.84					F4	22-JUN-2033		Class A Common Stock		14973.0								D			
0001415889-24-018314	1865427	Stock Option (Right to Buy)		8.84					F5	08-OCT-2033		Class A Common Stock		30642.0								D			
0001415889-24-018314	1865428	Stock Option (Right to Buy)		10.2					F6	05-MAY-2034		Class A Common Stock		206074.0								D			
0001415889-24-018314	1865429	Stock Option (Right to Buy)		13.33					F7	05-JUN-2034		Class A Common Stock		53475.0								D			
0001415889-24-018314	1865424	Stock Option (Right to Buy)		8.84					F2	26-JAN-2032		Class A Common Stock		42780.0								D			
0001415889-24-018314	1865425	Stock Option (Right to Buy)		8.84					F3	26-JAN-2032		Class A Common Stock		151871.0								D			
0000950170-24-078430	1732264	Class B Common Stock			F1				F1		F1	Class A Common Stock		92400.0				92400.0				I		By Ulderico LLC	
0000950170-24-078430	1732265	Class B Common Stock			F1				F1		F1	Class A Common Stock		1000000.0				1000000.0				I		By Guernica LLC	
0000950170-24-078430	1732267	Class B Common Stock			F1				F1		F1	Class A Common Stock		3000000.0				3000000.0				I		By Guernica 3, LLC	
0000950170-24-078430	1732266	Class B Common Stock			F1				F1		F1	Class A Common Stock		2000000.0				2000000.0				I		By Guernica 2, LLC	
0001415889-24-018311	1821768	Stock Option (Right to Buy)		13.33					F8	05-JUN-2034		Class A Common Stock		53475.0								D			
0001415889-24-018311	1821767	Stock Option (Right to Buy)		10.2					F7	05-MAY-2034		Class A Common Stock		206074.0								D			
0001415889-24-018311	1821766	Stock Option (Right to Buy)		8.84					F6	08-OCT-2033		Class A Common Stock		30642.0								D			
0001415889-24-018311	1821765	Stock Option (Right to Buy)		8.84					F5	22-JUN-2033		Class A Common Stock		11978.0								D			
0001415889-24-018311	1821764	Stock Option (Right to Buy)		8.84					F4	26-JAN-2032		Class A Common Stock		171122.0								D			
0001415889-24-018311	1821763	Stock Option (Right to Buy)		8.84					F3	26-JAN-2032		Class A Common Stock		42780.0								D			
0001415889-24-018310	1749362	Stock Option (Right to Buy)		8.84					F3	22-JUN-2033		Class A Common Stock		12834.0								D			
0001415889-24-018310	1749364	Stock Option (Right to Buy)		8.84					F5	28-MAR-2034		Class A Common Stock		54545.0								D			
0001415889-24-018310	1749365	Stock Option (Right to Buy)		10.2					F6	05-MAY-2034		Class A Common Stock		70802.0								D			
0001415889-24-018310	1749366	Stock Option (Right to Buy)		13.33					F7	05-JUN-2034		Class A Common Stock		64171.0								D			
0001415889-24-018310	1749361	Stock Option (Right to Buy)		8.84					F2	29-AUG-2032		Class A Common Stock		171122.0								D			
0001415889-24-018310	1749360	Stock Option (Right to Buy)		8.84					F1	29-AUG-2032		Class A Common Stock		85561.0								D			
0001415889-24-018310	1749363	Stock Option (Right to Buy)		8.84					F4	08-OCT-2033		Class A Common Stock		18652.0								D			
0001415889-24-018309	1923754	Stock Option (Right to Buy)		13.33					F8	05-JUN-2034		Class A Common Stock		53475.0								D			
0001415889-24-018309	1923753	Stock Option (Right to Buy)		10.2					F7	05-MAY-2034		Class A Common Stock		155304.0								D			
0001415889-24-018309	1923752	Stock Option (Right to Buy)		8.84					F6	08-OCT-2033		Class A Common Stock		23093.0								D			
0001415889-24-018309	1923751	Stock Option (Right to Buy)		8.84					F5	22-JUN-2033		Class A Common Stock		12834.0								D			
0001415889-24-018309	1923750	Stock Option (Right to Buy)		8.84					F4	26-JAN-2032		Class A Common Stock		128342.0								D			
0001415889-24-018309	1923749	Stock Option (Right to Buy)		8.84					F3	26-JAN-2032		Class A Common Stock		130481.0								D			
0001415889-24-018308	1988489	Stock Option (Right to Buy)		10.2					F8	05-MAY-2034		Class A Common Stock		478288.0								D			
0001415889-24-018308	1988490	Stock Option (Right to Buy)		13.13					F9	05-JUN-2034		Class A Common Stock		245989.0								D			
0001415889-24-018308	1988483	Stock Option (Right to Buy)		3.84					F2	14-SEP-2031		Class A Common Stock		380852.0								D			
0001415889-24-018308	1988488	Stock Option (Right to Buy)		8.84					F7	28-MAR-2034		Class A Common Stock		241210.0								D			
0001415889-24-018308	1988487	Stock Option (Right to Buy)		8.84					F6	08-OCT-2033		Class A Common Stock		107028.0								D			
0001415889-24-018308	1988486	Stock Option (Right to Buy)		8.84					F5	22-JUN-2033		Class A Common Stock		263101.0								D			
0001415889-24-018308	1988485	Stock Option (Right to Buy)		8.84					F4	26-JAN-2032		Class A Common Stock		534759.0								D			
0001415889-24-018308	1988484	Stock Option (Right to Buy)		8.84					F3	26-JAN-2032		Class A Common Stock		106951.0								D			
0001437749-24-021396	1877083	Employee Stock Option (Right to Buy)		11.86				11-NOV-2025	F5	11-NOV-2030		Common Stock		20000.0				20000.0				D			
0001437749-24-021396	1877082	Employee Stock Option (Right to Buy)		11.5				26-OCT-2020	F4	26-OCT-2025		Common Stock		20000.0				20000.0				D			
0001462217-24-000001	1814823	Class A-1 Units	F4	0.0	F4				F4		F4	Class A Common Stock		108672.0				108672.0	F5			D			
0001415889-24-018281	1740422	Class B Common Stock			F7				F7		F7	Class A Common Stock		6000000.0				6000000.0				I		I	F14
0001415889-24-018281	1740421	Class B Common Stock			F7				F7		F7	Class A Common Stock		28799989.0				28799989.0				I		I	F13
0001415889-24-018281	1740420	Class B Common Stock			F7				F7		F7	Class A Common Stock		31403491.0				31403491.0				I		I	F12
0001415889-24-018281	1740419	Class B Common Stock			F7				F7		F7	Class A Common Stock		7563458.0				7563458.0				I		I	F11
0001415889-24-018281	1740418	Class B Common Stock			F7				F7		F7	Class A Common Stock		5181574.0				5181574.0				I		I	F10
0001415889-24-018281	1740417	Class B Common Stock			F7				F7		F7	Class A Common Stock		35190866.0				35190866.0				I		I	F6
0001140361-24-031477	1961671	Stock Option		0.88					F4	28-FEB-2033		Common Stock		29235.0								D			
0001140361-24-031477	1961672	Stock Option		2.99					F5	01-MAR-2024		Common Stock		17125.0								D			
0000950103-24-008923	1792263	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F22
0000950103-24-008923	1792262	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings, LLC	F21
0000950103-24-008923	1792260	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		244782799.0				244782799.0				I		By CZI Holdings, LLC	F19
0000950103-24-008923	1792261	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		3388197.0				3388197.0				I		By Mark Zuckerberg, Trustee Of The Mark Zuckerberg Trust Dated July 7, 2006	F20
0000950103-24-008923	1792264	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		50000000.0				50000000.0				I		By Chan Zuckerberg Holdings II, LLC	F23
0000950103-24-008922	1709421	Class B Common Stock	F25		F25				F25		F25	Class A Common Stock		50000000.0				50000000.0				I		By Chan Zuckerberg Holdings II, LLC	F30
0000950103-24-008922	1709420	Class B Common Stock	F25		F25				F25		F25	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F29
0000950103-24-008922	1709419	Class B Common Stock	F25		F25				F25		F25	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings, LLC	F28
0000950103-24-008922	1709417	Class B Common Stock	F25		F25				F25		F25	Class A Common Stock		244782799.0				244782799.0				I		By CZI Holdings, LLC	F26
0000950103-24-008922	1709418	Class B Common Stock	F25		F25				F25		F25	Class A Common Stock		3388197.0				3388197.0				I		By Mark Zuckerberg, Trustee Of The Mark Zuckerberg Trust Dated July 7, 2006	F27
0000950103-24-008920	1920608	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		244782799.0				244782799.0				I		By CZI Holdings, LLC	F19
0000950103-24-008920	1920609	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		3388197.0				3388197.0				I		By Mark Zuckerberg, Trustee Of The Mark Zuckerberg Trust Dated July 7, 2006	F20
0000950103-24-008920	1920612	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		50000000.0				50000000.0				I		By Chan Zuckerberg Holdings II, LLC	F23
0000950103-24-008920	1920611	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F22
0000950103-24-008920	1920610	Class B Common Stock	F18		F18				F18		F18	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings, LLC	F21
0001415889-24-018273	1708115	Stock Options (Right to buy)		15.3					F1	14-JUN-2027		Common Stock		6320.0								D			
0001213900-24-056276	1745484	Warrants		11.5					F4	20-JUN-2029		Common Stock		557000.0				557000.0				D			
0000950170-24-078051	1749778	Stock Option		0.25					F2	20-MAY-2026		Common Stock		3666.0								D			
0000950170-24-078050	1865865	Stock Option		0.25					F2	20-MAY-2026		Common Stock		1166.0								D			
0000950170-24-078047	1905574	Stock Option		0.31					F3	20-MAY-2026		Common Stock		25000.0								D			
0000950170-24-078047	1905573	Stock Option		0.25					F2	20-MAY-2026		Common Stock		15000.0								D			
0000950170-24-078046	1924054	Stock Option		0.3					F2	20-MAY-2026		Common Stock		25000.0								D			
0000950170-24-078044	1923484	Stock Option		0.31					F3	20-MAY-2026		Common Stock		55000.0								D			
0000950170-24-078044	1923483	Stock Option		0.18					F2	20-MAY-2026		Common Stock		27500.0								D			
0000950170-24-078044	1923482	Stock Option		0.25					F2	20-MAY-2026		Common Stock		16337.0								D			
0000950170-24-078034	1898520	Stock Option		0.25					F2	20-MAY-2026		Common Stock		2416.0								D			
0000950170-24-078031	1897083	Stock Option		0.25					F2	20-MAY-2026		Common Stock		1166.0								D			
0000950170-24-078024	1980586	Option		11.03					F6	23-NOV-2028		Common Stock		37920.0								D			
0000950170-24-078024	1980585	Option		13.03					F5	07-OCT-2029		Common Stock		10140.0								D			
0000950170-24-078024	1980584	Option		32.3					F4	26-DEC-2030		Common Stock		9000.0								D			
0000950170-24-078024	1980583	Option		20.33					F3	22-NOV-2031		Common Stock		49500.0								D			
0000950170-24-078024	1980582	Option		22.5					F2	10-MAY-2032		Common Stock		98070.0								D			
0000950170-24-078022	1872241	Option (ISO)		20.33					F2	22-NOV-2031		Common Stock		593010.0								D			
0000950170-24-078018	1735923	Option		32.3					F5	26-DEC-2030		Common Stock		12630.0								D			
0000950170-24-078018	1735921	Option		20.33					F3	22-NOV-2031		Common Stock		48000.0								D			
0000950170-24-078018	1735922	Option		32.3					F4	28-FEB-2031		Common Stock		3000.0								D			
0000950170-24-078018	1735920	Option		22.5					F2	10-MAY-2032		Common Stock		33600.0								D			
0000950170-24-078014	1952871	Option		11.03					F6	23-NOV-2028		Common Stock		37920.0								D			
0000950170-24-078014	1952870	Option		13.03					F5	07-OCT-2029		Common Stock		3780.0								D			
0000950170-24-078014	1952869	Option		32.3					F4	26-DEC-2030		Common Stock		2460.0								D			
0000950170-24-078014	1952867	Option		22.5					F2	10-MAY-2032		Common Stock		27000.0								D			
0000950170-24-078014	1952868	Option		20.33					F3	22-NOV-2031		Common Stock		30000.0								D			
0000950170-24-078013	1735047	Option		13.03					F5	07-OCT-2029		Common Stock		4530.0								D			
0000950170-24-078013	1735046	Option		32.3					F4	26-DEC-2030		Common Stock		9000.0								D			
0000950170-24-078013	1735045	Option		20.33					F3	22-NOV-2031		Common Stock		48000.0								D			
0000950170-24-078013	1735044	Option		22.5					F2	10-MAY-2032		Common Stock		24000.0								D			
0000950170-24-078013	1735048	Option		11.03					F6	23-NOV-2028		Common Stock		4530.0								D			
0000950170-24-078012	1843283	Option		11.03					F1	23-NOV-2028		Common Stock		2832270.0								D			
0000950170-24-078003	1860478	Option		32.3				28-FEB-2023		28-FEB-2031		Common Stock		21000.0	F1							D			
0000950170-24-077999	1939335	Option		11.03					F2	28-NOV-2028		Common Stock		3461670.0								D			
0001437749-24-021318	1744276	Common Stock - Warrants		7.0				24-JAN-2022		24-JAN-2027		SQFT Common Stock - Series A		21500.0				21500.0				I		Various	F3
0001104659-24-075224	1962136	Class F Ordinary Shares			F1				F1		F1	Class B Ordinary Shares		50000.0								D			
0001415889-24-018256	1947522	Employee Stock Option (Right to Buy)		5.55					F6	05-FEB-2033		Common Stock		22500.0								D			
0001415889-24-018256	1947521	Employee Stock Option (right to buy)		8.63					F5	31-JAN-2032		Common Stock		29000.0								D			
0001415889-24-018256	1947523	Employee Stock Option (Right to Buy)		2.41					F7	28-JAN-2034		Common Stock		12500.0								D			
0001415889-24-018256	1947520	Employee Stock Option (right to buy)		1.9					F4	30-AUG-2030		Common Stock		117127.0								D			
0001415889-24-018248	1932314	Stock Option (right to buy)		73.61					F8	26-MAR-2029		Common Stock		12782.0				12782.0				I		by GKF, LLC	F5
0001415889-24-018248	1932312	Stock Option (right to buy)		41.28					F8	27-MAR-2027		Common Stock		34820.0				34820.0				I		by GKF, LLC	F5
0001415889-24-018248	1932313	Stock Option (right to buy)		61.72					F8	27-MAR-2028		Common Stock		23930.0				23930.0				I		by GKF, LLC	F5
0001415889-24-018248	1932311	Stock Option (right to buy)		73.61					F8	26-MAR-2029		Common Stock		38343.0				38343.0				D			
0001415889-24-018248	1932310	Stock Option (right to buy)		61.72					F8	27-MAR-2028		Common Stock		23929.0				23929.0				D			
0001415889-24-018248	1932309	Stock Option (right to buy)		41.28					F8	27-MAR-2027		Common Stock		17409.0				17409.0				D			
0001415889-24-018246	1725676	Employee Stock Option (Right to Buy)		191.03				06-DEC-2024	F2	06-DEC-2033		Common Stock		1562.0								D			
0001415889-24-018246	1725677	Restricted Stock Units			F3			02-NOV-2026	F3	02-NOV-2026		Common Stock		1769.0								D			
0001415889-24-018246	1725669	Employee Stock Option (Right to Buy)		119.12				02-DEC-2016	F1	02-DEC-2025		Common Stock		161.0								D			
0001415889-24-018246	1725670	Employee Stock Option (Right to Buy)		137.09				06-DEC-2018	F1	06-DEC-2027		Common Stock		777.0								D			
0001415889-24-018246	1725671	Employee Stock Option (Right to Buy)		158.52				04-DEC-2019	F1	04-DEC-2028		Common Stock		611.0								D			
0001415889-24-018246	1725672	Employee Stock Option (Right to Buy)		184.39				03-DEC-2020	F1	03-DEC-2029		Common Stock		523.0								D			
0001415889-24-018246	1725675	Employee Stock Option (Right to Buy)		148.5				07-DEC-2023	F1	07-DEC-2032		Common Stock		2470.0								D			
0001415889-24-018246	1725674	Employee Stock Option (Right to Buy)		223.78				01-DEC-2022	F1	01-DEC-2031		Common Stock		552.0								D			
0001415889-24-018246	1725673	Employee Stock Option (Right to Buy)		221.41				03-DEC-2021	F1	03-DEC-2030		Common Stock		508.0								D			
0000950170-24-077901	1878952	Employee Stock Option (Right to Buy)		13.74					F2	15-MAR-2031		Common Stock		75432.0								D			
0001395942-24-000052	1782435	Restricted Stock Units			F2				F4		F4	Common Stock		5116.0								D			
0001395942-24-000052	1782433	Restricted Stock Units			F2				F1		F1	Common Stock		316.0								D			
0001395942-24-000052	1782434	Restricted Stock Units			F2				F3		F3	Common Stock		2358.0								D			
0001085146-24-002755	1853396	Redeemable Warrants		11.5					F3		F4	Class A Common Stock		87843.0								I		AQR Global Alternative Investment Offshore Fund, L.P.	F2, F1
0001085146-24-002755	1853413	Rights		0.0					F5		F5	Class A Common Stock		24.0								I		AQR Arbitrage MA Offshore Fund, L.P.	F2, F1
0001085146-24-002755	1853398	Redeemable Warrants		11.5					F3		F4	Class A Common Stock		37233.0								I		AQR Corporate Arbitrage Master Account, L.P.	F2, F1
0001085146-24-002755	1853399	Redeemable Warrants		11.5					F3		F4	Class A Common Stock		18879.0								I		AQR Absolute Return Master Account, L.P.	F2, F1
0001085146-24-002755	1853400	Redeemable Warrants		11.5					F3		F4	Class A Common Stock		5712.0								I		AQR Tax Advantaged Absolute Return Fund, L.P.	F2, F1
0001085146-24-002755	1853401	Redeemable Warrants		11.5					F3		F4	Class A Common Stock		2814.0								I		AQR UCITS Funds - AQR Corporate Arbitrage UCITS Fund	F1
0001085146-24-002755	1853402	Redeemable Warrants		11.5					F3		F4	Class A Common Stock		1533.0								I		AQR SPAC Opportunities Offshore Fund, L.P.	F2, F1
0001085146-24-002755	1853403	Redeemable Warrants		11.5					F3		F4	Class A Common Stock		1071.0								I		AQR Tax Aware Legacy Fund, LLC	F2, F1
0001085146-24-002755	1853404	Redeemable Warrants		11.5					F3		F4	Class A Common Stock		243.0								I		AQR Arbitrage MA Offshore Fund, L.P.	F2, F1
0001085146-24-002755	1853405	Rights		0.0					F5		F5	Class A Common Stock		8784.0								I		AQR Global Alternative Investment Offshore Fund, L.P.	F2, F1
